TranscriptCluster	Duke	UW
2863613	6.935011783	6.62899663
2863637	11.25713883	8.969584144
4043381	8.588327679	6.66813473
3256914	3.686388469	7.255998855
2470470	7.751441962	8.418150585
2863730	8.507963077	10.1673136
3257031	3.850869416	4.322947239
3650300	10.39399691	11.41385355
4043579	4.123155055	5.827572628
3257098	5.511805617	6.296499623
2863885	7.064176891	8.012021078
2470654	11.14991062	11.94108307
4043624	6.325157917	5.783817196
4043628	4.397979182	3.678244342
4043635	7.464584548	6.559293975
4043663	0.612733471	2.167320136
3257192	3.839770675	4.090497793
3257204	4.089345178	5.173100776
2863964	6.139036597	7.073648882
4043713	4.660704618	3.353009873
3257246	4.183996568	3.918876591
4043738	9.08357772	10.09348095
3257268	2.859401599	4.6600463
2470838	6.102153667	3.92070299
3257338	9.110641208	9.072715908
2864118	4.541790491	3.61348647
4043943	8.066946209	9.989077966
2864237	8.763916111	8.934832951
4044021	8.391468087	10.62576971
3257559	9.721261568	10.36642786
3650802	8.036242311	8.61630623
4044083	6.204783865	6.897837794
3650861	4.53982726	4.250270116
3650898	9.973736105	7.220726564
3257670	8.463496786	9.221209281
2864449	5.727591047	8.414428734
3650953	5.659404427	5.351570618
2471233	5.957633157	4.10406543
4044198	10.06380929	10.88369718
3257750	5.928097275	6.681090796
3651018	7.289958004	8.102885546
2471316	9.25238337	9.434162543
3651057	9.007783467	9.280370997
2864584	4.167315774	2.206307723
3257850	7.939560115	9.215929312
2864619	9.550860273	11.22830765
2471384	5.763933368	5.484641934
4044363	5.538438835	4.444675613
3651152	4.877826442	7.907451535
4044406	11.23884954	11.56682942
3257938	8.77519379	10.21790157
4044515	8.702643693	9.754537918
2864796	4.354104775	3.225114484
3651294	5.038676508	4.459523424
3258087	8.367086749	9.473573852
2864849	8.505399722	9.790584718
3258092	8.655090603	10.09477137
4044637	7.035747611	10.19993035
3258168	8.89038285	9.416431619
3258221	9.404470496	11.14130889
3651478	8.7321564	12.34357531
3258260	9.443732513	9.472433615
3651509	8.241115604	10.00703381
2865050	12.44099241	13.10570557
3651588	8.618861733	9.193847292
3258357	6.082714829	5.96110082
3258384	4.713613341	5.370676946
3651639	6.698569939	8.72312506
2471919	7.66052722	7.155172412
3651672	5.372522951	4.65087559
3258444	8.883736119	8.817306674
2471978	6.304970937	6.793091272
3258477	4.905572332	4.654024931
2472054	6.787700176	5.680295285
2865327	4.451504567	4.302862488
3258625	5.309976492	4.0896987
2865390	5.51678106	5.48353957
3258671	4.824356723	3.399017472
4045166	8.66601624	9.562447873
3258713	4.03278411	4.183565912
3651955	9.11818969	11.19626605
3652011	5.782745347	4.036676224
3258772	7.099105807	7.16286124
3652077	10.25952114	11.37542142
4045381	4.854424601	6.35858498
3258910	8.290758442	8.44308306
2865673	6.757192969	5.88285251
4045426	4.672903332	5.337893023
3258966	5.369194251	5.647256939
3652218	11.22665152	12.86642056
2865745	3.724860058	5.501795794
3258997	4.985262466	3.649928488
3259019	6.194583031	5.245611015
3652271	6.253132223	7.591789107
3259087	5.250145849	5.094320534
4045577	6.182619307	3.309361995
3652338	4.384165536	4.160304417
2865860	9.91866053	9.829260259
4045589	5.871895999	4.889028594
4045598	7.374606775	5.673968106
4045611	4.789133221	4.822410647
2472651	5.369453397	5.385741632
4045626	7.47052263	7.066397794
4045643	5.431173301	5.927051791
4045665	6.112788214	7.029427854
3652424	6.93587193	8.575936264
4045676	10.70493463	9.095778526
3652489	8.436355509	9.906579481
4045731	11.19421205	10.9737978
3259253	5.64070985	5.161538384
2866045	8.532699754	10.04903851
4045780	11.33832552	11.49288632
2472880	7.166431758	6.507330049
3259367	2.59677596	4.061531408
3652609	10.42171246	11.27904949
2472914	8.857827079	9.939649731
3259400	7.80217221	8.186995686
2472955	5.878604581	7.306183238
4045942	3.077155819	2.837452373
4045946	5.680462205	5.420412783
2866225	9.817821886	10.64283993
4045954	6.23254996	5.427228466
4045962	6.297613303	6.432074149
4045970	4.34779674	4.94637794
4045981	5.747089269	5.284036561
3259503	4.93485732	3.642890608
3652749	6.893263605	4.988775562
2473026	3.544148413	5.527251787
3259610	12.72723233	13.66501755
3652867	4.815032267	4.899800792
3259631	8.094824579	8.48493699
2473149	8.821030922	8.787316005
3652902	6.628142934	5.53632338
3259703	7.796936754	8.336610695
4046233	7.53434374	6.825022364
3653000	7.795982809	9.420668364
2473284	8.867016899	10.02608305
2866543	10.85544862	10.54722552
4046267	7.868214489	7.755684327
3259785	6.248187555	6.413901493
3653042	10.98382552	11.85904164
3259817	10.3192747	11.74135743
2866576	7.100363783	8.739578112
3653072	9.977344328	10.78431857
2866590	8.798437779	10.47900213
3259836	7.187658149	9.072077209
3653098	4.527186405	5.084781464
2473376	5.473855896	5.158868837
4046359	6.463095179	9.987075431
3653123	10.77724504	11.97141303
3259888	7.2789535	7.338896797
3259920	6.911586132	6.841943775
3259937	6.761128335	5.260743311
2866704	8.886523475	10.0887878
3259959	7.333931736	7.039163989
4046447	6.350107791	7.671623622
3259978	6.752496727	9.547550724
4046481	6.807783802	7.21350606
3260001	7.843578783	8.111417399
4046499	7.4763189	7.288106278
3260018	5.198471562	8.925994475
3653266	4.6970301	4.902621924
2473571	10.30824232	11.5112239
3653317	9.119490412	9.97602322
3260099	6.990387652	8.599948785
3653398	8.604160303	9.361425509
2473735	9.021136141	10.78644662
3260265	5.627813277	4.994362489
2473784	8.930939833	9.748986673
3653516	5.328162377	5.691226126
2473831	4.729262353	4.558675809
4046814	8.433340277	9.10304559
3260338	5.480086552	5.987870338
3653584	5.374765641	5.902616297
3653619	8.861598739	10.03083631
3260383	6.892537656	9.043158556
2867145	6.092611279	6.983301469
4046876	7.686024219	8.896609916
2473936	4.844592792	7.083688514
3260423	10.04966582	10.57517679
3653677	6.741174036	6.635672176
3260447	5.395945357	5.705763232
2473965	6.712751555	8.75798219
2473991	8.880503402	9.891881398
2474019	4.813679878	4.484782623
2867267	12.57570764	13.05623691
2867284	7.138289722	7.048578782
2867295	6.873367208	5.568149689
3653786	4.453563671	4.835043843
2474071	6.352411172	8.913974441
3260586	10.45362046	12.11227442
2474105	9.657832904	11.33615319
4047070	5.029044226	4.685043089
2867392	3.561466672	4.301363275
3260636	5.722727626	4.753121346
2474161	8.547162529	9.696166579
3260666	5.630862649	8.495533948
2867432	8.306143622	5.120791517
4047162	5.471267951	4.802084623
2867443	4.999378831	4.334863801
4047173	6.065910457	3.803014475
3260700	6.78078416	6.858350328
4047185	5.777494676	7.151615317
2474223	6.205725816	6.962336937
2474240	3.813621139	7.25663644
4047217	10.15767441	11.30437224
2474265	6.772102402	5.865027987
2474322	8.88791742	10.44995336
2474341	8.066576287	9.986305687
3260829	7.112098016	7.917463582
3654084	6.699109467	6.771158855
3654111	6.44695962	7.519596942
2474409	3.481334046	5.597467609
3260895	5.308414576	6.193270392
2474430	5.552407045	5.030113859
3654175	6.108133935	7.466439512
2867693	9.153433597	11.33523588
3260937	6.794967819	8.760795337
3260957	6.195756547	8.452197303
2474479	4.956595703	7.275025677
4047460	4.188294095	3.507316833
3260985	5.592383032	6.176512274
3654227	6.198574203	5.050189675
3261009	6.118852329	7.15447047
2474527	9.122263745	9.205113887
4047493	4.813814533	4.566066219
2867788	7.956325332	4.634008483
2474568	6.620585311	6.890894932
3261053	6.32631173	5.690477626
3261063	7.207934325	7.186883472
2474594	5.087642106	3.915232142
2867836	7.146082392	8.403962142
2867873	10.14958233	9.212499628
2474637	6.561593065	5.135745535
4047607	6.397534741	5.965260972
2474651	8.42020552	10.53250529
4047635	8.116506418	8.478107601
2474681	9.082864888	10.2988263
3261165	8.498784398	8.592661342
2474706	5.440979597	7.354590269
2474751	11.89643837	9.975673172
3261255	8.749726994	8.11527259
2474791	7.783975504	10.0499166
3654523	11.52977459	12.3969597
2868044	5.306692417	4.997506191
4047770	4.841142878	3.804024983
2868131	7.463191248	8.896041716
3654614	8.593838336	9.37451136
3261419	5.585155599	7.567071306
3654669	5.798640929	7.478319318
3261447	7.352257551	8.923077852
3654699	6.927671904	6.585686672
2474977	7.485151063	7.216719995
3654712	4.891812861	6.556663919
3654727	6.69663306	9.158028959
3261492	10.26897469	11.28883724
2868265	5.270472878	4.793741585
2868283	9.21606739	10.2303047
2475042	4.748936149	4.804497619
3261532	6.058155201	5.86416468
3654777	5.88822208	6.13241987
3261544	8.577456209	9.807283
3654791	6.823953435	9.085307798
2475116	5.811233388	5.273305761
3654859	8.344311445	10.50698851
3261643	6.195148249	8.34699529
2475209	10.43042642	11.48125285
3654956	6.282127008	6.727262472
3261723	7.089495503	8.078748582
2475261	5.08976825	4.675093274
4048241	5.723069753	5.000527389
2868523	10.16779759	10.2548436
3261765	5.164208031	6.706515357
3655012	5.90166158	8.671714427
4048265	4.397744959	4.389431438
3655060	6.278102333	6.499218191
3261820	6.853166059	8.118828628
2475348	5.023410616	5.383934645
3261859	7.16631877	8.953208968
3655109	6.40659024	6.393788565
3261886	7.981423148	7.763165881
2475407	4.935067196	5.069699303
3655140	6.470716621	8.918802627
3261923	4.923871774	5.397073902
3655172	7.156907238	10.02406337
3261952	6.460420673	7.112877679
3261971	7.840689503	8.036263377
3655213	6.172239971	7.916002834
2475628	9.447053773	9.811330269
3262129	4.662008911	4.426070146
2868904	6.306002886	5.760027509
2475678	7.268378248	8.173352337
3262165	8.270694787	8.989167398
2475710	10.28644225	9.906108423
3262198	9.331415799	9.565640965
3655450	8.127496576	9.085343211
3262279	6.181883733	5.858011673
4048764	8.409756868	10.14646685
3655574	8.709408684	9.549935442
2869096	4.767580649	6.667856653
3655587	8.61481381	10.48673783
2869124	4.108810876	5.224183085
3655621	5.384853671	4.486720379
3655628	8.130732712	10.0102325
2475911	5.199377887	4.794663659
3655665	6.791410373	10.94678933
3262433	9.845092471	9.930473706
3655687	6.51465173	5.436473919
3655708	8.490533028	10.01799844
3655723	5.30294959	6.061694126
3262490	7.364843788	7.213995247
3262509	11.34945679	10.09771613
2869275	6.866261389	7.675081979
3655771	5.801891978	4.41318109
3262535	5.550635982	5.677680183
2476075	8.647557361	9.881274591
3655806	10.38013363	7.74823982
3655826	8.396827376	9.579908609
2476116	9.174943778	10.02326044
3655877	5.38494862	9.206152351
2476176	10.54292545	10.45830065
3655920	11.41761257	12.99912388
2869438	8.709488813	9.729274614
2476219	8.850629894	10.2150941
3262715	5.409287398	4.940271698
3655961	9.038599422	11.14091922
3655986	6.1025899	7.250678664
3656032	8.385080459	9.152269629
2869558	8.096676946	7.13156925
2476411	9.569712281	10.35466446
3656151	6.442399481	7.187167291
3656178	7.497436728	7.517049926
3656191	7.076385396	6.935106103
3656223	5.339754711	5.303404503
2476510	8.834503443	9.921793342
3656318	8.269608277	9.133249265
4049566	6.552425874	5.870113151
4049576	7.124479614	10.01694011
3656362	5.02290373	8.457938969
2869880	4.171632782	3.760192554
2476671	4.98699222	4.552481593
3656418	8.537303834	8.845846499
3656527	6.406306639	9.285991661
3656555	6.907679654	9.976050915
4049835	6.04998138	5.10144698
2870113	5.818211471	6.534119202
4049862	7.454742214	9.752465394
3656622	7.934870291	7.887636962
3656635	5.469286085	9.056658486
3656665	8.185304122	8.536561951
3656737	5.892835424	6.968444085
3656760	7.320024511	9.145070261
3263555	10.16620671	10.12248291
2477073	5.651855357	6.362819357
3656800	6.305411532	7.384726199
3656829	6.331320955	9.852183554
3656855	7.072391502	10.23740916
3263624	9.253286722	9.655278475
2870397	9.837891221	11.32487809
3656904	11.82037345	11.78711626
2477203	4.902142335	5.011266025
3656965	5.657967918	5.813922248
3263743	6.599754806	6.615038093
3656990	5.965746197	6.100782164
2477302	11.14471878	9.47833887
3263790	10.26944523	9.577870633
3657041	6.544164259	6.160031403
4050289	7.546689999	5.773976112
2477372	9.070417505	9.728589474
2477438	5.866031984	5.058332371
3657168	6.863355582	6.285309735
3263944	9.372562019	9.576912588
3657193	6.17208092	6.004594273
3657219	7.229840238	7.04428482
4050485	10.32439435	11.91390291
3264004	8.8085749	10.22798489
3657253	8.290725042	4.78479012
3657286	5.590315326	7.390189023
3264059	5.393623844	5.013469704
2870828	9.659663713	9.823402272
3657318	6.70812135	9.138219741
2477598	8.291377935	6.665831418
4050590	7.203871634	7.559869059
3657367	8.701709321	9.734991246
2870889	6.260249177	5.898467163
2870964	5.430211664	3.855341933
2477731	4.997447103	5.071626824
3264299	5.229886851	3.73930483
4050793	10.32506677	8.633959094
3657552	4.229708463	0
3264326	5.351633629	5.038765386
4050866	7.186480749	6.500902414
3264391	6.856658956	8.015796004
2477933	6.818759827	9.939778024
2871176	8.689520196	9.576164342
4050921	5.964081477	6.714427332
2477980	10.07689808	9.700439718
2871241	6.176890702	6.200274814
2478017	8.492085512	8.61211901
3264621	6.937500354	7.429345364
2871396	7.18281394	5.682406621
3657956	5.899840258	7.486446229
4051226	6.272020856	4.07526934
3264744	5.75514062	5.815240674
2478269	5.845888305	5.375878152
3657999	6.575761968	7.562718155
4051258	6.563688211	6.281710612
3264777	5.543551561	4.912702552
2871617	4.986923979	5.426623706
2871685	9.275462242	8.997181363
3264948	5.949985997	6.647321226
2871717	6.964017055	8.061266773
3264997	4.532315401	3.454478617
4051521	6.091893908	5.973160459
2871801	8.151742145	9.275086222
3265047	8.039249455	9.400806161
2871821	9.9810342	8.230726595
4051609	9.565901767	10.03558955
3265133	7.754202727	8.58642199
4051619	9.659282393	7.358566226
2871896	5.425064806	5.728921827
3265140	5.678105718	6.363390713
2871923	9.607106031	10.53800135
3265175	4.59997977	3.600146827
3265224	5.801631413	5.843393484
2871986	10.74417161	10.48786013
2478748	8.520413408	9.714563791
4051723	7.540248177	7.116759813
4051750	5.733845777	9.489484733
2872047	4.880572887	4.20199449
3658561	7.475863106	5.932220265
4051849	8.01176537	8.129724345
2478928	8.502829816	9.810543252
3265432	7.186731804	8.504554188
4051926	5.522981625	8.547738999
4051945	6.182361079	8.280784687
4051966	9.297918176	11.66711598
3265494	6.043486138	8.049260463
4051998	8.282332071	9.635875288
4052021	5.449693423	6.385801442
3265565	3.889724191	3.241499549
3658925	9.429587198	9.546585186
2872471	6.977112458	7.282183394
3658980	5.247361714	8.547242876
3265809	4.970490175	3.747259202
2479350	4.780327161	5.473579128
3265875	4.543568573	4.296890518
4052378	10.15216694	9.124119588
3659156	9.180601666	10.57815566
2479433	4.627231817	6.802720557
3265918	5.983409786	5.414875187
3265952	3.785338421	4.084926562
2479510	8.022532881	8.808393632
2479560	5.337499703	3.817253498
3659306	9.194926718	9.895042535
2872848	5.747114787	5.734474796
2479640	9.287319913	10.24554478
2479698	4.712298627	5.139117455
2872958	4.603279166	4.371640172
4052683	9.09609051	10.62911676
2479746	7.538469876	8.412142161
3266253	7.397208275	4.310016496
3266279	5.973338621	7.225406693
2873105	7.864771153	9.577375324
4052881	10.1377142	11.18049766
3266408	5.221766903	4.888489994
2873168	8.546908925	8.88591393
2479943	4.958565579	4.686676068
3659670	5.16931373	4.551901505
3659691	5.286003217	4.471679549
4052947	6.133038407	4.948804841
4052962	5.569281453	4.662140923
4053017	6.662915063	5.610622312
4053030	6.624950407	6.086108618
4053041	4.71817035	5.5738885
4053056	5.620741081	5.560127976
3266583	5.96842546	4.794299753
4053085	6.00953921	5.144295229
3659858	5.480982413	8.738659766
4053111	6.932185219	4.619260398
3659888	9.270027206	9.541439336
2480168	6.793967716	6.628599128
3659931	9.651745507	9.352092729
3659966	7.400627583	9.097494921
3660075	6.354193392	6.335432637
4053322	7.528561552	6.35217529
2480383	6.47088375	8.492237764
4053350	9.274285543	6.520704055
4053415	7.590624473	5.628542263
3660175	4.996490437	5.066654673
3266934	5.62822242	5.918781363
3660213	7.1510173	7.066132255
3266972	8.187781353	9.220600822
4053462	6.948267933	7.325245482
2480520	8.720387922	9.405881063
4053495	7.123635161	7.028583886
2873785	4.368069877	4.997173458
3267036	5.193867329	5.753954792
4053534	6.355116281	6.992568294
2480589	9.747762493	10.65474342
2480619	7.45017406	9.113750846
2873897	8.165586643	9.251853195
4053641	5.684555079	4.458255124
3660443	12.94290344	13.3234395
3267273	5.37584833	5.964271547
3267314	8.309401318	9.26088426
3267382	7.279167142	6.770092978
4053903	5.668740353	4.396184612
2480961	10.42336807	10.21113796
3267455	8.974248226	10.27714789
2480992	9.938302702	10.86515071
4053986	7.159064009	7.01073136
2874371	5.175047483	4.993621531
3660858	9.157961403	9.070287348
2481142	10.82655445	10.83782501
4054117	11.26488238	10.12223872
3267678	7.773384856	9.438646328
4054167	9.815417321	9.916679658
4054204	7.279633794	6.656970612
2481271	8.564267645	9.804397266
4054238	6.882252674	6.948394489
2481308	7.411707995	7.368788716
4054287	7.776715951	10.45370276
3661065	8.026410014	9.647379874
2481379	5.718138286	6.793046606
3661152	8.434816891	9.114947381
4054405	6.27082558	7.532929902
2874686	11.76993596	11.8876928
4054414	5.852391553	3.701517637
4054427	6.222947495	3.346018892
4054437	5.811339368	5.839318863
4054481	5.996161613	6.407631473
2874794	9.392444619	9.416259891
3268059	5.190527948	5.274020571
4054612	7.237962787	6.737146821
4054639	8.062618244	11.22338434
2874920	5.588062465	5.555500224
4054681	6.688574136	6.267902792
4054690	5.834672034	8.9956249
3268222	4.1024339	3.869040285
3268274	5.343517086	7.6923621
4054785	8.623697713	7.365427174
3661559	4.942985943	7.379491006
3268333	6.580653158	6.807397859
3268389	8.388412357	6.284684392
3661645	6.612274714	5.298070513
2875193	7.919414575	9.168638693
3661684	4.883103905	4.81093146
3661718	7.57411665	5.538715075
2875257	6.637620389	6.525337051
3661758	4.914763024	4.728722334
3661766	5.762366756	5.916305454
2875289	4.755376333	5.307416381
3268548	7.59354052	7.586994868
3661816	5.673080064	4.976465983
3268588	6.584397334	7.773574423
2875348	6.420637348	7.379450572
2875384	4.01673721	3.190427335
2875419	6.937426201	8.401321852
3268669	10.56353712	11.67893605
2482211	7.770016145	7.701130844
2875454	8.393298208	10.23016538
3661940	5.560082108	6.459841417
2482230	8.308754257	10.23420271
2875491	6.633962968	8.63390462
2875529	6.741380692	5.883640365
2875555	8.695020313	9.509533545
2482316	5.28932176	5.766778005
3662041	9.861306008	11.24743111
3662086	5.571688944	4.873701662
3662093	7.859938498	7.938973802
3662106	9.43126828	9.550458859
3268865	5.370249737	6.376120179
2875634	9.193385519	9.80950073
3662130	8.813639319	9.203984166
3268895	6.352698947	6.325118331
3662139	7.167360437	7.037173535
3662150	9.685905555	9.164723436
3662158	7.571125001	6.742794913
2482440	4.909558316	4.382706443
2875685	5.404102689	4.935315157
3662170	8.303010116	8.601074958
3268940	5.414956627	6.252051013
3662190	9.148489929	8.858098106
3662201	8.270813903	7.898170051
3268975	7.092936806	6.772410915
2482505	8.903589663	9.723990227
3662236	9.221028785	4.84233358
3662247	9.745564668	9.67221847
3662265	10.06821096	11.34004109
3269065	6.114789693	7.062769328
3662333	5.485698112	6.149035756
3662387	8.127763523	10.49883658
2482683	7.964039011	8.485371813
2875929	8.54003599	9.787577753
3662417	3.440361582	4.417960502
2875954	10.6393294	12.66487834
3662444	5.721566109	5.665875938
2876011	11.18851003	11.31454359
3269280	8.780633265	9.88667055
2876046	10.25256255	11.86340551
3662545	7.849752244	9.512869487
3269328	5.186230146	5.740599311
3662612	8.431685633	9.930781682
3269373	3.311519827	4.740841233
2876146	5.296851066	8.147561102
2482921	12.42067542	11.68942293
3662650	9.011459997	9.718373614
3662687	6.870624874	5.867582693
2876213	8.273053084	10.42891146
3662696	6.901565652	6.032881063
3662710	7.00609854	7.361048938
3662723	8.022733989	10.10563181
2876257	10.51432695	10.8269986
2483016	7.124451439	9.93483639
3662750	8.509075256	10.9396894
3662774	6.074233535	7.435953564
3662808	5.850192465	5.961775337
3269587	7.924745711	9.078666758
2876361	6.379001831	10.0433085
3662851	6.939711431	5.062249819
3662876	6.513179623	5.66892752
3269662	10.83583725	10.87187701
3662924	6.274268651	9.635977438
3269694	6.670170785	5.82166175
2876479	8.040247248	11.73302804
2876543	5.864131036	5.548342086
3663033	8.191346738	6.520960147
3663055	7.190526961	7.681294642
3663074	5.548434313	7.261828525
2876597	6.589579993	5.303638298
2876608	5.117952644	4.161989769
2483451	9.333357761	10.05809548
3269939	4.167959996	6.059103586
3663181	6.736479053	7.391667491
2876707	6.214520695	4.850387728
2876721	4.27906079	4.980797639
3663228	7.110153625	9.320836644
2876754	5.71240594	5.343771411
2483544	11.49736911	12.42489673
2876793	4.490072674	4.171676545
3663287	6.280053883	5.88584277
3663363	10.32746282	8.025326002
2876897	5.364735252	5.673217192
3663393	7.987856603	6.399795443
3270224	6.76523968	6.030308855
2877028	4.811902541	5.597471582
3270270	4.334772052	4.64607239
2877141	10.04883967	11.32548349
2877171	7.622674168	9.179875095
2877231	4.763043683	5.092865647
2877257	10.05682261	9.229430103
2877314	9.647548817	10.84084085
2877355	5.9726536	5.924767382
2877378	8.191504666	9.632039746
2877465	10.46489745	11.32927499
2877508	11.76369789	12.52045581
2484305	9.270287149	9.600661263
2877597	5.308655751	3.974784729
3270840	5.09471534	4.958527196
2484358	7.849111058	8.276020465
2877639	6.161238223	9.14690465
2484422	8.267239654	9.790019895
2484457	6.729807993	6.880126328
3271009	5.232699126	3.909770225
3271018	9.729033945	11.11104653
2484552	8.438784577	8.975047363
2877861	5.396723788	6.23148233
2877893	7.922938158	6.570686058
2877918	6.337392212	7.334714259
2877939	6.437670106	6.606948504
3271220	6.336980463	5.904693623
2877990	6.201443711	8.948475284
2484752	9.320143911	8.944359701
2878074	5.671258692	6.071541735
2484841	8.764168313	10.73993809
3664664	5.343554394	4.947560187
2484970	7.859039309	8.51536869
2878246	8.664874785	10.58174981
2878273	7.708218281	7.570424981
3664779	4.661326339	4.260979106
3664785	11.30296158	10.22621548
3664810	6.238038286	6.329966119
2878347	9.285038609	9.867483133
2485112	7.152447358	7.120614597
3664836	5.482348157	7.045046099
3664843	6.384000576	9.008541605
2878368	5.885770184	7.46973406
2485176	9.483657092	11.52918976
2878437	6.91528336	6.240098672
3664924	4.63537858	5.052943302
3271687	7.708865237	9.63645968
2878446	11.0621406	10.99478948
2878461	8.100191875	7.281565348
3664952	6.463405029	8.013359898
2878474	8.630661195	10.17385699
2485257	8.929045318	10.5589468
3664982	7.057333834	8.701274113
3665029	4.80594374	7.385606474
3665049	5.468900134	5.434768321
3665083	5.58633166	5.198733797
2878622	10.6828432	10.9228792
3271864	4.957074174	5.923429704
2878630	6.899446956	6.1519535
3665116	10.4629572	10.75820933
2485406	5.073880202	6.024727463
2878662	10.20164305	11.39509494
3271910	5.005844586	5.785413669
2485433	9.082793053	9.847211372
3665161	8.094583134	8.540246886
2878726	9.877817088	10.6369478
3665215	7.242707294	7.269600485
3665230	7.902201739	7.046831162
2878778	7.766591849	8.555785485
3665262	6.531185709	6.952601484
3272027	6.582688465	6.752199985
3665288	7.050150667	9.921110481
2878809	6.143927534	6.977262367
3665315	5.994416801	6.223360763
3272106	7.212671468	6.131282854
3665357	9.541371089	9.362666402
2485636	7.792933418	8.980879305
3665374	6.690646514	6.195802306
3272148	5.736352544	6.091649064
2485688	7.090949734	8.178128668
2878943	7.838891905	5.76614458
3272205	6.197419688	8.438818184
3665458	5.311396849	5.210082296
2878987	6.624698237	5.457068911
3665501	5.744237804	5.708899945
2485784	11.16888675	12.39973187
2879028	6.491477145	9.250239982
3665550	6.332994744	7.916617961
2879105	9.63651723	8.42538517
3665603	9.327253408	9.751220449
2485886	8.009930764	4.634864281
2879166	4.233380007	4.452410935
3272455	4.940900834	6.326289256
3665722	5.502017063	5.496689231
2879312	7.856349268	9.884072809
3272566	5.787639456	5.847442431
3665811	7.044514339	5.682311102
3665846	6.581390794	9.065565131
3665857	9.994085382	10.9777927
3665882	7.563859778	10.34749219
2486178	7.898760083	8.82828884
3272686	6.141180882	6.996900891
3665936	7.49816708	7.165967194
3272706	5.945686119	6.754980117
3665949	5.516968537	8.973062087
3272736	9.793562263	9.404690994
2879509	10.62276338	10.32049972
3665997	6.917635232	9.146116344
3272761	6.080045752	6.981136074
3666033	9.615491246	10.47077748
3272795	7.182672436	7.568847901
3272834	6.438028311	8.829563131
3666124	5.82434272	7.219020048
3666146	7.409294612	9.704620706
3666189	6.783154097	9.797781475
2879739	8.446558138	9.474527304
3272981	5.313636771	5.305164341
2486520	7.600314361	6.913390501
3666282	4.735526239	5.295250374
3273100	7.732109751	8.411217193
3273110	7.912322024	8.765475075
3273118	7.514759415	6.728515557
3666366	5.443416025	4.659250991
3273126	7.670194159	8.215405186
3273135	7.788736275	8.425516652
3273145	7.835243546	8.24109971
3666409	5.447780842	4.833902077
2879927	11.04424212	11.72713197
3273178	5.001614239	11.51747419
2486740	9.044359281	10.42363069
3273251	5.244305793	4.941517959
3666525	4.93738206	4.482697726
2880044	5.929678579	4.686429558
2880051	5.582350513	5.586026096
2486811	4.070361633	4.463597174
3666542	5.501723357	5.520627585
3666566	10.22384153	11.61015591
2486851	6.162253347	6.627524643
3666601	6.519281629	7.598826694
2486901	7.273718918	6.412372817
3666649	7.781926843	10.34371131
2486927	7.884269749	7.166055933
3666686	10.65855069	10.94553162
3273484	10.24199804	9.15828737
3666732	10.99477593	11.97234682
2880292	5.925680234	5.63803521
3666779	8.246164593	9.113588513
2487063	4.41477486	4.47807874
2487082	5.790497076	6.601642543
3273578	5.26560192	4.458296689
3273601	9.906917646	11.27934941
2880361	5.186279676	4.399697479
3666897	7.666627013	9.535090005
2880422	5.153596617	4.78903712
3273667	4.965077768	1.732524209
2880463	6.041069908	4.138508688
3666989	5.617167692	6.899425405
2880552	5.755767545	5.195065384
3667093	8.377149784	9.872097687
2487412	8.755910718	8.450497832
3667155	8.282994563	10.75355941
2880679	4.800448259	4.442972239
2487478	9.283623186	10.01661285
3667241	6.131440293	8.475642922
2487527	8.955662983	10.85624654
2487549	6.819199065	8.62395341
3667281	10.38278882	11.71649368
2880830	7.551262216	7.580444507
3667332	6.773882292	5.709950433
2487639	9.963457145	11.84387265
2880905	9.577239509	10.37074298
3274173	9.331798691	9.771801965
2880932	9.918581154	10.9048378
2487696	9.046210689	8.779102098
3667508	4.681762677	5.392457106
2881083	5.300023941	4.045073046
3274361	6.896814029	8.041960252
2487882	7.312647024	6.420463875
3667617	4.268730059	4.960466919
2487918	5.542853116	5.326115446
2881165	5.714862996	6.087076656
3667652	5.364252868	5.592784908
2881187	5.960271905	6.014355293
2487963	6.773046542	6.190386376
3667702	2.882507087	2.910730104
2487995	7.005436481	5.919671397
2881239	6.988258631	6.374083692
2488038	6.962793943	8.864174793
3667766	10.05460127	11.65850309
2881300	6.109798797	6.568984666
2488078	10.82649685	11.05711402
3667811	7.449756554	8.659241951
2488114	9.468708036	9.962003803
2881370	5.417272789	5.933129596
3667858	5.280229774	5.264242408
3667890	4.576578067	4.414209967
2881413	12.97532137	12.794359
3667902	7.697210852	8.678408823
3274716	4.062793932	2.93481715
2488252	5.961027677	6.109806979
3274758	10.26741583	11.16020969
2881521	8.399701964	10.03714516
2881554	10.08853783	10.60390756
2881607	6.931941544	6.933779948
3274898	6.02205427	6.937635507
2881672	7.045682952	9.319341701
3274934	5.579081316	8.201663264
2881747	6.738191589	9.546062292
3275042	5.70222672	9.12742349
2488584	7.207306735	9.369954977
2488596	6.721360354	7.43364942
2881860	6.3123811	8.228736935
3275132	11.21128147	12.18331075
2488680	7.279921603	8.60481512
2881923	4.721174398	4.138798089
2881950	5.001143559	1.457589039
2488732	10.79734134	12.57134104
2882026	5.825727125	5.414111849
2488785	7.893700454	8.268323659
2882098	6.923308467	7.187517037
3668617	11.49877443	11.78063272
2488898	5.050909765	6.641837891
2882196	9.966617561	10.12585598
2488959	9.066144367	10.56839952
2489007	6.125669697	3.601657695
2882253	5.329917398	4.766556294
2489035	10.74037739	11.49116164
2489071	5.370890503	7.919467215
2882325	4.758409787	6.095244393
