gene_id	GM12878_rep1	GM12878_rep2
ENSG00000272172.1	0.604479	2.51641
ENSG00000184428.8	9.34955	8.7526
ENSG00000263660.1	0	0
ENSG00000212221.1	0	0
ENSG00000254389.2	0.0208124	0.00594049
ENSG00000158106.8	2.06329	1.26688
ENSG00000253931.1	0.57271	0.259356
ENSG00000254338.1	0.999866	0.924699
ENSG00000182759.3	0.467256	0.323871
ENSG00000014164.6	6.88523	6.55957
ENSG00000254859.1	1.39207	1.40896
ENSG00000254144.2	0.468704	0.000696645
ENSG00000104518.6	31.1798	29.9663
ENSG00000204839.4	5.49033	5.73488
ENSG00000255050.1	0.306819	0.348224
ENSG00000147813.11	28.2347	23.1768
ENSG00000254741.1	2.57E-138	0.333649
ENSG00000179886.4	2.15783	1.7452
ENSG00000104529.13	521.574	462.254
ENSG00000271912.1	0.36177	0.487792
ENSG00000104524.9	3.62008	4.98033
ENSG00000104522.11	24.7421	47.959
ENSG00000254812.1	0.285438	0.178294
ENSG00000183309.7	4.40443	3.18768
ENSG00000252075.1	0	0
ENSG00000181135.11	3.8351	6.15806
ENSG00000181097.5	0.093264	0.253709
ENSG00000255181.2	0	0
ENSG00000254574.1	9.28E-89	0
ENSG00000181085.10	0.160395	0.145473
ENSG00000254548.1	0.109001	0.0832217
ENSG00000180921.6	1.14641	1.75856
ENSG00000265660.1	0	0
ENSG00000203499.6	0.0565697	0.114904
ENSG00000254973.1	0.00132658	0.00186723
ENSG00000214733.4	0.0787027	0.0151903
ENSG00000180900.12	13.9033	16.7564
ENSG00000216090.1	0	0
ENSG00000179950.9	44.5557	56.6632
ENSG00000255343.1	5.24E-72	2.77E-288
ENSG00000185189.11	3.37877	3.57544
ENSG00000264144.1	0	0
ENSG00000227184.3	0.0248289	0.0202163
ENSG00000178209.10	10.176	11.383
ENSG00000207574.1	0	0
ENSG00000178685.9	27.549	39.545
ENSG00000178719.12	126.031	148.984
ENSG00000186583.7	0.062575	0.0363656
ENSG00000204791.4	0.0176174	0.00986373
ENSG00000178814.11	0.846188	0.9421
ENSG00000255224.1	0.595756	0.65987
ENSG00000178896.6	17.7948	17.9222
ENSG00000197858.6	34.4623	36.5756
ENSG00000179091.4	92.4608	97.9014
ENSG00000179526.12	19.1487	21.3763
ENSG00000179632.5	37.5324	46.6996
ENSG00000179698.9	0.63441	0.603409
ENSG00000235173.2	4.04086	3.73916
ENSG00000227473.1	0.381173	0.772559
ENSG00000179832.13	6.9305	7.16002
ENSG00000264721.1	0	0
ENSG00000204775.4	9.66678	10.8336
ENSG00000187786.1	0.191588	0.195368
ENSG00000230567.3	4.25371	4.77294
ENSG00000264987.1	0	0
ENSG00000204771.5	2.62675	3.33055
ENSG00000170727.7	16.8455	20.46
ENSG00000188686.2	0.258656	0.298303
ENSG00000185122.6	47.3258	158.584
ENSG00000254690.1	0.193959	0.399396
ENSG00000185000.5	18.3669	14.7795
ENSG00000170616.9	0.0149823	0.0229362
ENSG00000214597.4	0.0802892	0.0709626
ENSG00000271698.1	0.0799174	0.019854
ENSG00000182325.6	9.62782	10.9046
ENSG00000185803.4	11.3617	20.0309
ENSG00000173137.7	3.92849	5.03971
ENSG00000071894.10	44.556	52.3393
ENSG00000216133.1	0	0
ENSG00000221802.1	0	0
ENSG00000272115.1	0.440358	0.743717
ENSG00000147804.5	19.4831	27.7392
ENSG00000160948.9	72.9361	82.4802
ENSG00000160949.12	5.76625	5.0025
ENSG00000232600.2	0.0568711	0.433379
ENSG00000187954.8	11.942	12.4936
ENSG00000254578.1	4.95E-60	2.33E-33
ENSG00000167702.7	4.4756	7.13262
ENSG00000160973.7	0.110708	0.202006
ENSG00000160972.5	6.20193	7.69176
ENSG00000167701.9	0.50321	0.749842
ENSG00000255182.1	0.718462	1.37699
ENSG00000261139.1	0.595836	0.570731
ENSG00000167700.4	4.27485	3.40317
ENSG00000160957.8	14.33	14.9501
ENSG00000265393.1	0.500753	0.747796
ENSG00000160959.3	11.1062	10.6698
ENSG00000254402.2	0.838576	1.00946
ENSG00000213563.2	8.62329	10.7659
ENSG00000147799.7	0.0525776	0.020655
ENSG00000256822.1	0	0
ENSG00000255681.1	0	0
ENSG00000265295.1	0	0
ENSG00000255456.1	0	0
ENSG00000254533.1	0	0
ENSG00000255085.4	0.00224355	0.000405835
ENSG00000263612.1	0	0.0269795
ENSG00000198169.4	5.24759	4.21001
ENSG00000196378.7	1.6702	2.10587
ENSG00000244307.2	0	0.182178
ENSG00000161016.11	2811.72	3267.99
ENSG00000197363.5	1.27692	1.50009
ENSG00000147789.11	9.40175	9.73233
ENSG00000263640.1	8.49E-106	0
ENSG00000170619.8	12.7084	15.9621
ENSG00000196150.9	3.19996	1.95848
ENSG00000170631.10	2.75294	3.24658
ENSG00000196922.6	3.26688	2.44347
ENSG00000255530.1	0	9.33E-10
ENSG00000255164.1	4.87E-62	1.20E-16
ENSG00000254618.1	0.235132	0.575785
ENSG00000255559.1	0.147179	0.0708961
ENSG00000255000.1	0.0431052	0
ENSG00000182307.8	12.1855	10.1688
ENSG00000236875.2	0.0463866	0.0244467
ENSG00000227518.2	0.0335127	0.034176
ENSG00000181404.13	8.58057	8.99752
ENSG00000218839.3	0.00353948	0.00536893
ENSG00000144140.5	0.0187849	0.0149807
ENSG00000225655.1	0.00234729	0.00736953
ENSG00000227917.1	0.0239454	0
ENSG00000231808.1	0.0213211	0.132005
ENSG00000170122.4	0.0191222	0.0202044
ENSG00000172785.14	25.5787	23.5118
ENSG00000183784.5	0.0952134	0.147252
ENSG00000235880.1	0	0
ENSG00000227155.3	0.152933	0.349539
ENSG00000264949.1	0	0.0886506
ENSG00000227914.3	0	0
ENSG00000107099.11	24.72	22.5609
ENSG00000107104.14	0.512481	0.155693
ENSG00000235330.2	0.508137	0.204498
ENSG00000228115.1	0.0400746	0.0407285
ENSG00000226403.1	0	0
ENSG00000202172.1	0	0
ENSG00000229875.1	0	0
ENSG00000137090.7	0.0442163	0.0256987
ENSG00000064218.4	0	0.000706695
ENSG00000252991.1	0	0
ENSG00000228783.1	0	0
ENSG00000173253.10	0.0171306	0.00578335
ENSG00000224836.1	0	0
ENSG00000236594.2	0	0
ENSG00000233575.2	0	0
ENSG00000202383.1	0	0
ENSG00000224092.1	0	0
ENSG00000080503.15	81.3408	67.2897
ENSG00000236199.1	11.5521	12.5742
ENSG00000222973.1	0	0.0229692
ENSG00000264615.1	0	0
ENSG00000236404.4	0.277383	0.180291
ENSG00000231052.1	0	0
ENSG00000147852.11	3.90042	1.39738
ENSG00000168263.8	0.108733	0.0904407
ENSG00000080608.9	17.717	20.8589
ENSG00000236496.2	0.887664	1.64283
ENSG00000229184.2	0.157271	0.562998
ENSG00000227835.4	0.000102817	0.000367142
ENSG00000221450.2	0	0
ENSG00000236511.1	0	0.000813827
ENSG00000080298.11	4.31401	2.73093
ENSG00000215297.3	0	0
ENSG00000203286.4	0.00915667	0.0437243
ENSG00000232104.2	1.92848	1.82879
ENSG00000237359.1	1.59E-07	1.08E-08
ENSG00000235326.1	1.24703	0.88234
ENSG00000226669.2	8.17E-07	0.00927804
ENSG00000107249.17	0.171509	0.130047
ENSG00000230001.1	0	0
ENSG00000236724.1	0	0
ENSG00000237009.2	0.0315913	0.0206541
ENSG00000228322.1	0.00355102	9.91E-05
ENSG00000221730.1	0	0
ENSG00000200941.1	0	0
ENSG00000106688.7	7.12732	4.03704
ENSG00000225893.1	0	0.00176818
ENSG00000205808.4	4.27923	3.51137
ENSG00000106686.12	0.415032	0.946655
ENSG00000273061.1	5.31935	10.6115
ENSG00000106993.7	4.33449	3.01775
ENSG00000147853.12	21.5487	18.3735
ENSG00000270639.1	0	0
ENSG00000220105.2	16.1522	21.0308
ENSG00000120158.7	11.3101	11.0224
ENSG00000199065.2	0	0
ENSG00000233186.2	2.84E-194	2.54E-77
ENSG00000228165.1	0	0
ENSG00000269305.1	0	0
ENSG00000220937.3	0.674436	1.11165
ENSG00000238362.1	0	0
ENSG00000096968.8	5.67665	3.68126
ENSG00000234534.1	0.00655839	7.59E-220
ENSG00000227730.2	0	0.233116
ENSG00000228166.1	4.34E-59	0.0679599
ENSG00000224083.1	0.0119835	0.0273353
ENSG00000235917.1	0.00421432	0.209325
ENSG00000228097.1	0.108729	0.153185
ENSG00000237711.1	0.0801164	0.0946528
ENSG00000236254.1	1.07E-153	0.0253386
ENSG00000230225.1	0.0252965	0.0240023
ENSG00000236567.2	0.0924075	0.118773
ENSG00000254017.1	0.00951805	0.198552
ENSG00000268155.1	0.104197	0.0187875
ENSG00000182347.10	8.36E-116	1.37E-08
ENSG00000120210.6	0.0351242	0.0915457
ENSG00000237553.1	0	0
ENSG00000120211.4	0.0102041	0.00582627
ENSG00000107014.7	1.76583	1.66933
ENSG00000214195.4	0.0353882	0.114405
ENSG00000107018.6	0.254961	0.383126
ENSG00000272866.1	0	0.023855
ENSG00000231967.1	0	0
ENSG00000107020.5	15.5298	11.409
ENSG00000214190.2	0	2.31E-10
ENSG00000120217.9	16.1495	8.79381
ENSG00000197646.6	2.02009	0.897141
ENSG00000231509.1	0.0665621	0.0429261
ENSG00000107036.7	14.8012	10.6976
ENSG00000225408.1	5.02E-09	1.18E-89
ENSG00000099219.9	6.76448	4.36586
ENSG00000223621.1	0.0401496	0.0222581
ENSG00000183354.7	6.03461	5.15493
ENSG00000238654.1	0	0
ENSG00000120215.5	0.321469	0.312715
ENSG00000263575.1	0	0
ENSG00000137040.8	8.26105	7.77563
ENSG00000228739.1	0.00303174	0.065351
ENSG00000237274.2	0	0
ENSG00000137033.7	7.09E-05	0.0135608
ENSG00000228132.2	0	0
ENSG00000233846.2	34.0765	30.9702
ENSG00000170777.9	0	0.0169783
ENSG00000147854.12	30.2112	23.5625
ENSG00000233367.1	1.10E-36	0.0132004
ENSG00000215066.3	3.27E-09	0.0707006
ENSG00000178445.8	10.0737	10.617
ENSG00000252110.1	0	0
ENSG00000264530.1	0	6.52E-63
ENSG00000237158.1	3.60E-05	0.0414788
ENSG00000206147.5	0.0202152	0.0260835
ENSG00000236924.1	6.31854	4.21031
ENSG00000266863.1	2.58E-33	0
ENSG00000229057.1	0.11203	1.25E-05
ENSG00000231381.2	0.298368	0.0935867
ENSG00000232946.1	0.274828	0.556834
ENSG00000229611.1	0.154596	0.0527528
ENSG00000225489.2	6.44173	4.51575
ENSG00000107077.13	17.0058	11.9296
ENSG00000230581.2	1.30999	1.75064
ENSG00000224972.1	1.29E-61	1.00E-274
ENSG00000231108.2	0.0614602	5.09E-49
ENSG00000256968.1	60.1209	20.5667
ENSG00000230207.1	180.134	81.4947
ENSG00000178654.10	0	0
ENSG00000273056.1	0.139946	0.256988
ENSG00000137038.7	33.7411	40.8872
ENSG00000226376.1	0.000483038	0
ENSG00000231902.1	0	0
ENSG00000153707.11	0.000373566	0.00255667
ENSG00000235389.2	0	0
ENSG00000221708.2	0	0
ENSG00000212695.4	0.162065	0.456012
ENSG00000239102.1	0	0
ENSG00000225706.1	0	0
ENSG00000251699.1	0	0
ENSG00000234021.1	0	0
ENSG00000212829.7	208.977	167.194
ENSG00000265735.1	303.575	1621.19
ENSG00000230920.1	0	0
ENSG00000234360.1	0	0
ENSG00000226717.2	0	0
ENSG00000232035.1	0	0
ENSG00000227138.1	0	0
ENSG00000230589.1	0	0
ENSG00000270372.1	0	0
ENSG00000234146.1	0	0
ENSG00000230365.1	0	0
ENSG00000224935.1	2.96E-05	0.00026306
ENSG00000231491.2	0	0
ENSG00000222581.1	0	0
ENSG00000107165.8	0.000682527	0
ENSG00000153714.5	0.000935812	0.0436765
ENSG00000235448.1	4.20E-05	5.79E-05
ENSG00000243115.2	0	0
ENSG00000222658.1	0	0
ENSG00000214121.4	3.25667	3.3436
ENSG00000234586.2	0	0
ENSG00000107186.12	0.00852448	0.0261345
ENSG00000234740.1	0	0.00220314
ENSG00000223672.2	0	0
ENSG00000270547.1	0	0.000194541
ENSG00000226197.2	0	0.000252392
ENSG00000205636.3	0	0.000590431
ENSG00000229268.1	0.687207	1.32154
ENSG00000235533.1	0	0.00260146
ENSG00000223568.1	0	0
ENSG00000213954.3	0	0
ENSG00000147862.10	0.0575968	0.0620667
ENSG00000234982.1	0.0249339	0.0557999
ENSG00000225472.1	0.000613639	0.00144776
ENSG00000237137.1	0	0
ENSG00000273399.1	0.300274	0.329762
ENSG00000272871.1	1.13761	1.5659
ENSG00000229029.2	0.422377	0.373892
ENSG00000175893.7	3.32231	3.93385
ENSG00000147869.4	0	0
ENSG00000164946.15	0.0406254	0.00173277
ENSG00000199814.1	0	0
ENSG00000214110.3	77.0971	77.5095
ENSG00000232000.2	0.0109799	0.0236709
ENSG00000215237.5	0.027396	0.00981013
ENSG00000234297.2	49.0489	30.6747
ENSG00000251960.1	0	0
ENSG00000155158.16	0.504547	0.289613
ENSG00000263817.1	0	0
ENSG00000215236.3	0.0495382	0.0230451
ENSG00000164975.11	12.8886	8.12625
ENSG00000251834.1	0	0
ENSG00000164985.10	95.2093	79.4783
ENSG00000240613.2	0	0
ENSG00000213362.3	7.731	7.85339
ENSG00000207433.1	0	0
ENSG00000164989.11	2.11692	1.43417
ENSG00000231376.1	0	0
ENSG00000207360.1	0	0
ENSG00000205549.4	0.00247551	0.00272685
ENSG00000173068.13	0.112982	0.121672
ENSG00000233551.2	0	0
ENSG00000231756.1	0.836959	0.960493
ENSG00000230694.1	0	0
ENSG00000234779.1	0	0
ENSG00000237153.1	0.000280515	7.13E-05
ENSG00000241152.2	0	0
ENSG00000226470.1	0	0
ENSG00000237083.1	0	0
ENSG00000044459.10	0.11456	0.0544835
ENSG00000224488.1	0	0
ENSG00000107295.8	0.00757031	0.00432491
ENSG00000228810.1	0	0
ENSG00000227167.1	0	0
ENSG00000178031.11	0.0187238	0.0144249
ENSG00000264638.1	0	0
ENSG00000252960.1	0	0
ENSG00000236857.3	0.0385988	1.04E-219
ENSG00000223211.1	0	0
ENSG00000155875.9	0.0117213	0.0262478
ENSG00000236680.1	0.273716	0.559889
ENSG00000155876.4	23.3992	20.0435
ENSG00000147874.6	4.00504	2.79472
ENSG00000251733.1	0	1.72E-51
ENSG00000252943.1	0	0
ENSG00000201118.1	0	0
ENSG00000264126.1	0	0
ENSG00000147872.5	34.6465	30.9787
ENSG00000232176.1	219.13	309.585
ENSG00000137145.16	14.6846	8.49225
ENSG00000238348.1	0	1.10E-191
ENSG00000232978.2	0.00429914	0.0593468
ENSG00000272842.1	1.61167	0.715822
ENSG00000273226.1	2.41226	1.34641
ENSG00000137154.8	3098.74	2505.64
ENSG00000234853.2	0.124056	0
ENSG00000177076.4	1.07631	1.05538
ENSG00000260912.1	1.27624	1.08157
ENSG00000231909.7	0.00525826	0.00603452
ENSG00000155886.7	0.00847093	0.00292871
ENSG00000232158.1	0	0
ENSG00000266224.1	0	0
ENSG00000261402.1	0.00490463	0.00563069
ENSG00000270712.1	0	0.0180487
ENSG00000221744.1	0	0
ENSG00000237434.1	0	0.0476393
ENSG00000171843.11	33.7477	21.8411
ENSG00000263790.1	0	0
ENSG00000264941.1	0	0
ENSG00000222202.1	0	0
ENSG00000237088.1	0.0266108	0.000111769
ENSG00000252324.1	0	3.33E-121
ENSG00000188352.8	11.189	10.3977
ENSG00000207609.1	0	0
ENSG00000202189.1	0	0
ENSG00000227071.1	0.183149	0.0135323
ENSG00000188921.12	7.22389	6.45511
ENSG00000230208.1	0	0.0278515
ENSG00000171855.5	0.0279608	0
ENSG00000225027.2	0	0
ENSG00000177047.5	0.013608	0.0387175
ENSG00000199635.1	0	0
ENSG00000137080.4	0	0.0122548
ENSG00000232281.2	0	0
ENSG00000236637.1	0	0
ENSG00000226597.1	0	0.025258
ENSG00000214042.1	0	0
ENSG00000186803.3	0	0
ENSG00000223684.1	0	0
ENSG00000147885.2	0	0
ENSG00000234829.2	0	0
ENSG00000232138.1	0	0
ENSG00000228083.1	0	0
ENSG00000224416.2	0	0
ENSG00000147873.4	0	0
ENSG00000226393.1	0.0546367	0.0896078
ENSG00000198642.5	10.8953	5.95696
ENSG00000120235.3	0	0.00757283
ENSG00000233816.2	0.0177249	0.0394853
ENSG00000188379.5	0.227607	0.0858864
ENSG00000261696.1	0.014203	0
ENSG00000231195.1	0.0549728	0
ENSG00000235108.1	0	0
ENSG00000120242.3	0	0
ENSG00000237691.1	0	0
ENSG00000197919.3	0.0132348	0.0297433
ENSG00000238271.2	0	0
ENSG00000171889.3	0.0008427	0.00143363
ENSG00000184995.6	0	0.00657023
ENSG00000199177.1	0	0
ENSG00000264379.1	0	0
ENSG00000227443.2	0	0
ENSG00000229835.2	1.16303	2.14913
ENSG00000244230.2	0	0
ENSG00000099810.14	7.52091	6.28881
ENSG00000264545.1	0.0659391	0.1938
ENSG00000264801.1	4.44E-158	7.01E-116
ENSG00000224854.2	0.027279	0
ENSG00000240498.2	0.403269	0.118952
ENSG00000266446.1	3.58E-08	0
ENSG00000215221.2	0.865739	5.00831
ENSG00000266732.1	0	0
ENSG00000229298.1	0.010558	0.0150169
ENSG00000265194.1	0.119421	0.188542
ENSG00000147889.12	18.1166	15.7889
ENSG00000147883.9	0.110961	0.0334837
ENSG00000236921.1	0.0017046	0.00212687
ENSG00000176399.3	0.0033285	0
ENSG00000234840.1	0.0010097	0.00477142
ENSG00000236739.3	2.43251	1.00907
ENSG00000224549.1	0	0
ENSG00000265572.1	0	0
ENSG00000227607.2	0	0
ENSG00000233906.1	0	0
ENSG00000226626.2	0	0
ENSG00000107105.10	0.0344015	0.0697567
ENSG00000231460.2	0.000891423	0.00825415
ENSG00000237414.2	0	0
ENSG00000205442.8	0	0
ENSG00000269957.1	0.00152091	0.0020989
ENSG00000216088.1	0	0
ENSG00000223088.1	0	0
ENSG00000222693.1	0	0
ENSG00000198680.3	0.0553418	0.0407207
ENSG00000236306.1	0	0
ENSG00000270683.1	0	0
ENSG00000266429.1	0	0
ENSG00000254261.1	0.00179932	0.079151
ENSG00000252580.1	0	0
ENSG00000253400.1	0.00454762	0
ENSG00000120159.7	8.32783	8.9715
ENSG00000232466.1	0.0367692	5.07E-12
ENSG00000240306.2	0	0
ENSG00000137055.10	12.7299	14.2827
ENSG00000234676.1	0.028395	0.02174
ENSG00000184434.7	1.45E-23	3.11E-56
ENSG00000096872.11	4.30609	3.58719
ENSG00000254396.1	0	0.016138
ENSG00000120156.16	0.0121583	0.000370726
ENSG00000223162.1	0	0
ENSG00000232867.1	0	0
ENSG00000231459.1	0.0014523	0.000686178
ENSG00000120160.6	0.00581961	0.0134561
ENSG00000120162.9	0.266057	0.231175
ENSG00000237734.1	0	1.34E-14
ENSG00000147896.3	0.0134753	0
ENSG00000147894.10	4.31139	2.96482
ENSG00000215441.3	0.0178978	0.00708861
ENSG00000260390.1	0.00948882	0
ENSG00000260412.1	0	0
ENSG00000174482.6	0.0329586	0.00111126
ENSG00000224955.1	0	0
ENSG00000229060.4	0	0
ENSG00000215966.1	0	0
ENSG00000215939.1	0	0
ENSG00000230276.2	0	0
ENSG00000229834.1	0	0
ENSG00000230097.2	0.222207	0.224938
ENSG00000239155.1	0	0
ENSG00000232060.3	5.56935	9.05096
ENSG00000239792.2	0	0
ENSG00000215210.3	7.48624	5.88214
ENSG00000221111.1	0	0
ENSG00000235626.2	0	0
ENSG00000211510.2	0	0
ENSG00000226246.1	0	0.0188591
ENSG00000233278.1	0.18171	0.098066
ENSG00000214020.3	0	0
ENSG00000228557.1	0	0
ENSG00000223421.1	0	0
ENSG00000232203.3	2.75758	6.48955
ENSG00000260720.1	0.00317926	0.00230345
ENSG00000226998.1	0	0
ENSG00000229080.1	0	0
ENSG00000235148.2	0	0
ENSG00000252313.1	0	0
ENSG00000225347.1	0	0
ENSG00000122729.14	5.18224	3.85163
ENSG00000107201.5	2.79825	1.953
ENSG00000197579.3	6.34115	5.03811
ENSG00000203542.1	0.492173	0.338924
ENSG00000165264.6	23.3833	27.2281
ENSG00000232303.2	0.471986	0.752665
ENSG00000203543.1	0	0.285059
ENSG00000235453.3	28.7555	46.9867
ENSG00000203659.4	4.13E-113	2.03E-275
ENSG00000214006.1	0.00629204	1.55E-16
ENSG00000241043.1	0.715374	1.11716
ENSG00000122728.6	0.841955	0.825181
ENSG00000230516.1	0	0
ENSG00000223440.1	0.00126303	3.52E-09
ENSG00000238001.2	0	0.0374702
ENSG00000230867.1	0	0
ENSG00000221696.1	0	0
ENSG00000188133.5	0	0
ENSG00000272113.1	0	0
ENSG00000236796.1	0.00550015	0.00938309
ENSG00000231193.1	0.0457955	0.0188563
ENSG00000223807.1	0	0
ENSG00000237437.1	0.444068	0.873678
ENSG00000137074.14	21.9504	21.0135
ENSG00000236184.1	0.150907	0.198449
ENSG00000225693.1	0.236073	0.0647313
ENSG00000086061.11	63.9974	56.5172
ENSG00000122692.7	14.4062	12.8943
ENSG00000222169.1	0	0
ENSG00000086062.8	42.535	37.5245
ENSG00000233554.1	0.229821	0.287396
ENSG00000252224.1	0	0
ENSG00000122711.4	0.0036115	0.0101703
ENSG00000107262.12	31.6073	33.1013
ENSG00000086065.9	40.707	28.2259
ENSG00000086102.14	23.5925	18.2619
ENSG00000200544.1	0	0
ENSG00000165269.8	0.0418001	0.0806724
ENSG00000223678.1	0	0
ENSG00000165272.10	1.39136	3.66856
ENSG00000270542.1	2.51242	5.63752
ENSG00000165271.12	8.73746	10.8437
ENSG00000226823.1	0.0701792	0.00449829
ENSG00000228072.1	0	0
ENSG00000230453.5	0.135314	0.00875432
ENSG00000225123.2	0	0
ENSG00000234373.1	0	0
ENSG00000226562.2	0.00310889	0.00613296
ENSG00000204982.3	0	0
ENSG00000205274.3	0	0
ENSG00000231991.3	24.3845	22.2667
ENSG00000183938.5	0	0
ENSG00000234122.1	0	0
ENSG00000229063.2	0	0
ENSG00000215206.5	0	0
ENSG00000240215.4	0	0
ENSG00000237984.2	38.1209	23.9496
ENSG00000231165.3	0	0
ENSG00000260947.1	0	0
ENSG00000227301.1	0	0
ENSG00000233776.1	0.069506	0.0336969
ENSG00000010438.12	0.00465527	0.00523738
ENSG00000223394.1	0	0
ENSG00000107341.4	28.2991	23.8033
ENSG00000200834.1	0	0
ENSG00000251748.1	0	0
ENSG00000235481.2	0.378299	0.458524
ENSG00000230925.3	1.07E-06	1.91E-06
ENSG00000137073.16	15.0927	14.1831
ENSG00000238300.1	0	0
ENSG00000238886.1	0	0
ENSG00000226801.2	0.144025	3.73E-10
ENSG00000252406.1	0	0
ENSG00000222259.1	0	0
ENSG00000228352.2	0.0126772	0.0031798
ENSG00000198876.8	13.9611	9.22903
ENSG00000224802.2	2.86E-209	2.57E-82
ENSG00000239392.2	0.102302	0.212664
ENSG00000203513.1	0	0
ENSG00000165006.9	16.6532	16.2358
ENSG00000227383.1	0.0577862	0.353087
ENSG00000203512.1	0.142998	1.61E-265
ENSG00000266881.1	0	0
ENSG00000229207.1	0.0583374	0.140336
ENSG00000200141.1	0	0
ENSG00000203511.3	0	0
ENSG00000252164.1	0	0
ENSG00000233668.1	11.4645	16.6862
ENSG00000186638.11	1.08094	0.94709
ENSG00000222426.1	0	0
ENSG00000164978.13	19.7663	16.2063
ENSG00000164976.8	0.138433	0.0912434
ENSG00000164972.8	0.38383	0.545353
ENSG00000207032.1	0	0
ENSG00000164970.10	1.09329	1.10087
ENSG00000122735.11	0.00114146	0.00184341
ENSG00000251697.1	0	0
ENSG00000168913.6	0	0
ENSG00000230729.1	0	0
ENSG00000232983.2	0	0
ENSG00000122756.10	0.00223223	0.00595722
ENSG00000237159.1	0.000233858	6.30E-38
ENSG00000164967.5	12.6639	13.8179
ENSG00000137100.11	67.0572	82.8487
ENSG00000205143.2	0.00547415	0.0111969
ENSG00000147955.12	19.6611	17.4161
ENSG00000213930.7	17.805	13.1175
ENSG00000258728.1	1.18073	1.76317
ENSG00000137070.13	3.85956	4.75294
ENSG00000230074.1	0.485811	0.219751
ENSG00000213927.3	0.028279	0.0799939
ENSG00000261215.1	0.105205	0.135616
ENSG00000187186.10	6.6096	11.5519
ENSG00000172724.7	2.08814	1.86549
ENSG00000137077.3	0	0
ENSG00000205108.5	0.00287631	0
ENSG00000257198.2	0	0
ENSG00000187791.7	0.00452683	0
ENSG00000178723.7	0.213397	0.395132
ENSG00000215199.3	0.648794	0.445655
ENSG00000122733.11	0.00323865	0.0137549
ENSG00000137094.10	3.56106	3.2849
ENSG00000233148.2	0.0467707	0.051526
ENSG00000174038.8	0.200597	0.194954
ENSG00000269510.1	0	6.79E-31
ENSG00000241568.2	0	0.095358
ENSG00000165280.11	109.836	137.039
ENSG00000221829.5	16.748	20.8784
ENSG00000165282.9	7.94232	8.01002
ENSG00000234181.1	0	0.0982522
ENSG00000165283.11	84.9527	70.648
ENSG00000005238.15	3.02041	2.59785
ENSG00000215198.3	0.0113516	0.0323703
ENSG00000198722.8	0.532226	0.365428
ENSG00000268482.1	0	0
ENSG00000179766.13	0.122601	0.437047
ENSG00000244213.1	0.57768	0.0565955
ENSG00000198853.7	0.0504682	0.0408353
ENSG00000235619.1	0	0
ENSG00000215187.5	0.200903	0.165885
ENSG00000227852.1	0	22.1085
ENSG00000107140.11	10.0611	21.0002
ENSG00000263892.1	0	0
ENSG00000231393.1	0.107438	0.228634
ENSG00000227933.1	0.275272	0.674211
ENSG00000137101.8	6.60798	11.575
ENSG00000137078.4	57.6798	61.1637
ENSG00000269900.2	482.848	648.083
ENSG00000159884.7	10.6784	11.1709
ENSG00000243136.2	0	0
ENSG00000107159.8	3.64769	2.31717
ENSG00000137135.13	5.21046	2.75932
ENSG00000198467.9	4.39071	5.0117
ENSG00000137076.14	83.0965	77.0656
ENSG00000070610.10	17.4318	20.2819
ENSG00000215183.4	2.77813	1.87347
ENSG00000228843.2	1.82931	5.30613
ENSG00000107175.6	21.5263	23.9245
ENSG00000107185.8	6.14831	5.33336
ENSG00000227388.2	3.26553	2.73542
ENSG00000159899.10	4.65033	3.6455
ENSG00000137098.9	0.565648	0.474073
ENSG00000263448.1	0	0
ENSG00000137133.6	28.7896	28.811
ENSG00000204930.5	0	8.57E-207
ENSG00000137103.12	8.19419	5.87631
ENSG00000236083.1	0.247809	0.223137
ENSG00000168828.4	0.0201661	0.0114008
ENSG00000233659.1	0	0
ENSG00000196196.2	0	0.0403109
ENSG00000235387.1	0.00892035	0.00721232
ENSG00000231518.1	0	0
ENSG00000225639.1	0.153436	0.28046
ENSG00000122718.4	0	0
ENSG00000213866.3	66.1728	65.8503
ENSG00000179443.5	0	0
ENSG00000243641.3	0	0
ENSG00000273463.1	0	0
ENSG00000228307.1	0	0
ENSG00000236110.1	0	0
ENSG00000122707.7	1.05628	1.11193
ENSG00000122694.11	1.11603	2.25788
ENSG00000185972.4	0	0
ENSG00000122705.12	81.7067	75.7459
ENSG00000222760.1	0	0
ENSG00000159921.10	5.92868	5.7049
ENSG00000215283.3	0.473005	0.669068
ENSG00000137075.13	10.4807	9.48115
ENSG00000165304.3	13.4165	10.3053
ENSG00000266255.1	0	0
ENSG00000196092.8	30.2404	40.1581
ENSG00000264922.1	0	0
ENSG00000265368.1	0	0
ENSG00000258885.1	3.17E-181	9.95E-05
ENSG00000250850.2	0.385261	0.21815
ENSG00000125385.9	0	0.0936686
ENSG00000232920.1	0	0
ENSG00000260100.1	0.37467	0.197942
ENSG00000233137.2	50.2443	46.7533
ENSG00000233242.2	0.0391	0.0224064
ENSG00000147905.13	30.9906	24.221
ENSG00000200502.1	0	2.51E-249
ENSG00000206784.1	0	0
ENSG00000228292.1	2.30E-121	0.200366
ENSG00000216070.1	0	0
ENSG00000224648.1	0	0.351868
ENSG00000137106.13	76.0671	75.2041
ENSG00000236156.2	4.20E-31	9.74E-65
ENSG00000168795.4	9.01958	6.8287
ENSG00000264255.1	0	1.83E-06
